name,price,#search,#brand,categories,#colour,#1,#1num,#2,#2num,potential_hashtag
AllSaints Imogen vest in white,25.0,vest,allsaints,jackets,white,whitevest,14000,allsaintsvest,0,14000
HIIT crop top with thumbhole in grey marl,10.0,sportstop,hiit,tshirts,grey,greysportstop,17,hiitsportstop,0,17
Miss Selfridge tie front lace trim bralet in strawberry print,15.5,top,miss selfridge,tshirts,white,whitetop,302000,missselfridgetop,212,302212
Stradivarius satin romantic blouse with lace trim in lilac,7.0,blouse,stradivarius,blouses&shirts,purple,purpleblouse,9100,stradivariusblouse,901,10001
Nike Running Plus Swoosh Run heritage logo t-shirt in black,32.95,tshirt,nike running,tshirts,black,blacktshirt,319000,nikerunningtshirt,0,319000
Nike Plus Essential mini swoosh boyfriend t-shirt in mantra orange,21.0,tshirt,nike,tshirts,orange,orangetshirt,9700,niketshirt,0,9700
Nike Plus fiber flower swoosh t-shirt in black,32.95,tshirt,nike,tshirts,black,blacktshirt,319000,niketshirt,0,319000
Vero Moda blouse with cut out back in white,10.0,blouse,vero moda,blouses&shirts,white,whiteblouse,209000,veromodablouse,43,209043
adidas Originals graphic long sleeve t-shirt in white,30.5,tshirt,adidas originals,tshirts,white,whitetshirt,418000,adidasoriginalstshirt,0,418000
Stradivarius halter top in black,7.0,bathproduct,stradivarius,complements,black,blackbathproduct,0,stradivariusbathproduct,0,0
Bershka collared button down crop top in black,8.0,top,bershka,tshirts,black,blacktop,465000,bershkatop,0,465000
Mango ruched sleeve v neck tee in light blue,12.99,tshirt,mango,tshirts,blue,bluetshirt,41000,mangotshirt,0,41000
COLLUSION Unisex t-shirt with print in green,11.5,top,collusion,tshirts,green,greentop,62000,collusiontop,0,62000
COLLUSION Unisex cropped tie dye vest with mushroom print,13.0,vest,collusion,jackets,pattern,patternvest,226,collusionvest,4,230
ASOS Weekend Collective oversized t-shirt with swirl back graphic in pink,14.5,tshirt,asos weekend collective,tshirts,pink,pinktshirt,40000,asosweekendcollectivetshirt,0,40000
Nike Air Unisex logo oversized boyfriend t-shirt in platinum grey,30.5,tshirt,nike,tshirts,grey,greytshirt,22000,niketshirt,0,22000
Urban Revivo cut out front t-shirt in black,15.99,tshirt,urban revivo,tshirts,black,blacktshirt,319000,urbanrevivotshirt,0,319000
ASOS DESIGN stretch satin corset with diamante trim in chocolate,32.0,top,asos design,tshirts,brown,browntop,12000,asosdesigntop,4,12004
Monki button detail top with trumpet sleeve in green,10.0,tshirt,monki,tshirts,green,greentshirt,21000,monkitshirt,0,21000
The North Face cropped tight fit t-shirt in black,22.5,top,the north face,tshirts,black,blacktop,465000,thenorthfacetop,0,465000
Weekday wide neck crop top in black,7.5,top,weekday,tshirts,black,blacktop,465000,weekdaytop,148,465148
Nike One Training Plus dri fit t-shirt in fuschia pink,32.95,top,nike training,tshirts,pink,pinktop,121000,niketrainingtop,0,121000
& Other Stories knitted cross detail top in black,65.0,top,other stories,tshirts,black,blacktop,465000,otherstoriestop,34,465034
AFRM long sleeve mesh crop top in abstract blue,34.0,top,afrm,tshirts,blue,bluetop,85000,afrmtop,0,85000
Pull&Bear seamless body in green,15.99,top,pullbear,tshirts,green,greentop,62000,pullbeartop,0,62000
Monki rib long sleeve top in brown,17.0,top,monki,tshirts,brown,browntop,12000,monkitop,255,12255
JJXX asymetric one shoulder top in bright blue,20.0,top,jjxx,tshirts,blue,bluetop,85000,jjxxtop,0,85000
Weekday Perfect cotton relaxed t-shirt in black,12.0,top,weekday,tshirts,black,blacktop,465000,weekdaytop,148,465148
In The Style exclusive contrast motif t-shirt in white,15.0,top,in the style,tshirts,white,whitetop,302000,inthestyletop,0,302000
ASOS DESIGN Petite slim fit t-shirt with lettuce edge in mixed rib in black,10.0,tshirt,asos petite,tshirts,black,blacktshirt,319000,asospetitetshirt,0,319000
Bershka retro print shirt in brown,9.0,shirt,bershka,blouses&shirts,brown,brownshirt,12000,bershkashirt,0,12000
Topshop knitted Strappy Vest in orange,12.0,vest,topshop,jackets,orange,orangevest,5500,topshopvest,127,5627
Puma Training Evoknit seamless light support sports bra in mocha bisque,15.0,sportsbra,puma,bras,brown bisque,brown bisquesportsbra,0,pumasportsbra,0,0
adidas Originals tank top with logo in white,22.5,vest,adidas originals,jackets,white,whitevest,14000,adidasoriginalsvest,0,14000
ASOS DESIGN v neck crochet top with frill sleeve and peplum hem in chocolate,17.5,top,asos design,tshirts,brown,browntop,12000,asosdesigntop,4,12004
Jordan Sport long sleeved crop top in black,36.0,top,jordan,tshirts,black,blacktop,465000,jordantop,0,465000
Nike Running Race Day Dri-FIT crop top in black,27.95,top,nike running,tshirts,black,blacktop,465000,nikerunningtop,0,465000
Nike Training Icon Clash cropped mock neck vest midlayer in black,30.5,sportstop,nike training,tshirts,black,blacksportstop,50,niketrainingsportstop,0,50
ASOS DESIGN Maternity collared wrap blouse in blush,13.0,top,asos maternity,tshirts,pink,pinktop,121000,asosmaternitytop,0,121000
adidas Originals Disney graphic t-shirt in white,23.5,tshirt,adidas originals,tshirts,white,whitetshirt,418000,adidasoriginalstshirt,0,418000
Topshop oversized satin animal shirt in green,36.0,top,topshop,tshirts,green,greentop,62000,topshoptop,5000,67000
Levi's 'Better Daze' graphic drapey t-shirt in white,30.0,tshirt,levis,tshirts,white,whitetshirt,418000,levistshirt,0,418000
ASOS DESIGN boxy crop t-shirt in manga foil license graphic print in black,20.0,tshirt,asos design,tshirts,black,blacktshirt,319000,asosdesigntshirt,0,319000
The North Face Zumu long sleeve t-shirt in black,40.0,top,the north face,tshirts,black,blacktop,465000,thenorthfacetop,0,465000
NA-KD X Chloe Monchamp denim cropped bandeau top in blue,25.0,top,na kd,tshirts,blue,bluetop,85000,nakdtop,217,85217
New look acid wash boyfriend tee in blue,11.99,top,new look,tshirts,blue,bluetop,85000,newlooktop,0,85000
River Island frill layered top in white,39.0,top,river island,tshirts,white,whitetop,302000,riverislandtop,1500,303500
Stradivarius STR asymmetric top in black,15.99,top,stradivarius,tshirts,black,blacktop,465000,stradivariustop,9800,474800
Urban Revivo ribbed knitted crop top with cut out back detailing and bow fastening in brown,19.99,top,urban revivo,tshirts,brown,browntop,12000,urbanrevivotop,0,12000
Reclaimed Vintage high neck long sleeve top,28.99,top,reclaimed vintage,tshirts,pattern,patterntop,3700,reclaimedvintagetop,1,3701
Levi's Plus batwing logo t-shirt in white,20.5,top,levis,tshirts,white,whitetop,302000,levistop,0,302000
adidas Training 1/4 zip long sleeve top with three stripe in khaki,17.5,top,adidas performance,tshirts,green,greentop,62000,adidasperformancetop,0,62000
Element Kass long sleeve top in white with graphic back print,16.0,tshirt,element,tshirts,white,whitetshirt,418000,elementtshirt,0,418000
Reclaimed Vintage inspired knitted one shoulder top in stripe,10.0,top,reclaimed vintage,tshirts,pattern,patterntop,3700,reclaimedvintagetop,1,3701
ASOS 4505 Maternity icon vest in longer length,7.5,vest,asos 4505,jackets,white,whitevest,14000,asos4505vest,0,14000
Nike Air logo oversized boyfriend t-shirt in black,32.5,tshirt,nike,tshirts,black,blacktshirt,319000,niketshirt,0,319000
Nike Plus everyday modern boxy crop t-shirt in hemp brown,18.5,tshirt,nike,tshirts,brown,browntshirt,2300,niketshirt,0,2300
Topshop Tall premium basic short sleeve tee in black,13.5,top,topshop tall,tshirts,black,blacktop,465000,topshoptalltop,0,465000
ASOS 4505 icon oversized cotton t-shirt in white,16.0,tshirt,asos 4505,tshirts,white,whitetshirt,418000,asos4505tshirt,0,418000
JDY long sleeve shirt in white,25.0,shirt,jdy,blouses&shirts,white,whiteshirt,1500000,jdyshirt,0,1500000
ASOS DESIGN wrap front top with lace insert & trim in floral print,28.0,top,asos design,tshirts,floral,floraltop,141000,asosdesigntop,4,141004
ASOS DESIGN relaxed fine knit vest with v front and back in grey marl,8.5,vest,asos design,jackets,grey,greyvest,2500,asosdesignvest,0,2500
ASOS DESIGN relaxed fine knit vest with raw hem in brown,10.0,vest,asos design,jackets,brown,brownvest,1900,asosdesignvest,0,1900
Topshop seamless square neck corset detail bodysuit in khaki,19.0,top,topshop,tshirts,beige,beigetop,6900,topshoptop,5000,11900
Nike Training One Dri-FIT glitter printed vest top in pink,27.95,vest,nike training,jackets,pink,pinkvest,6900,niketrainingvest,0,6900
The North Face Leaves Graphic back print boyfriend fit t-shirt in grey Exclusive at ASOS,32.0,top,the north face,tshirts,grey,greytop,21000,thenorthfacetop,0,21000
Topshop premium satin spray print deep cuff shirt in black and yellow,36.0,top,topshop,tshirts,black,blacktop,465000,topshoptop,5000,470000
New Look puff sleeve shirred top in black,9.0,top,new look,tshirts,black,blacktop,465000,newlooktop,0,465000
COLLUSION Unisex t-shirt with print in white,12.0,top,collusion,tshirts,white,whitetop,302000,collusiontop,0,302000
New Look Petite puff sleeve blouse in pink check,19.5,blouse,new look petite,blouses&shirts,pink,pinkblouse,55000,newlookpetiteblouse,0,55000
Free People in your arms slinky bodysuit in black,58.0,top,free people,tshirts,black,blacktop,465000,freepeopletop,0,465000
Free People autumn angst knitted halter neck backless top in black,34.0,top,free people,tshirts,black,blacktop,465000,freepeopletop,0,465000
The North Face cropped strappy tank top in light grey Exclusive at ASOS,20.5,top,the north face,tshirts,grey,greytop,21000,thenorthfacetop,0,21000
Labelrail x Julia Cumming crystal embellished sheer blouse in black,34.0,top,labelrail,tshirts,black,blacktop,465000,labelrailtop,0,465000
Topshop long sleeve curve hem top in khaki,16.0,top,topshop,tshirts,beige,beigetop,6900,topshoptop,5000,11900
ASOS DESIGN graphic oversized t-shirt with california moto in black,18.0,top,asos design,tshirts,black,blacktop,465000,asosdesigntop,4,465004
Urban Revivo sweetheart neck contrast trim top in dark brown,15.99,top,urban revivo,tshirts,brown,browntop,12000,urbanrevivotop,0,12000
AFRM ruched mesh bodysuit in electric butterfly print,38.5,top,afrm,tshirts,electric butterfly,electric butterflytop,0,afrmtop,0,0
ASOS DESIGN turtle neck bodysuit in leopard print,20.0,top,asos design,tshirts,pattern,patterntop,3700,asosdesigntop,4,3704
Vero Moda high neck jersey top in all over floral print,14.5,top,vero moda,tshirts,floral,floraltop,141000,veromodatop,330,141330
ASOS DESIGN slinky strappy back top in black,16.0,top,asos design,tshirts,black,blacktop,465000,asosdesigntop,4,465004
Monki high neck rhinestone heart knitted top in pink,36.0,top,monki,tshirts,pink,pinktop,121000,monkitop,255,121255
AllSaints Grace tee in washed blue,35.0,top,allsaints,tshirts,deep denim,deep denimtop,0,allsaintstop,0,0
Daisy Street seamless scoop bralet crop top,15.0,top,daisy street,tshirts,black,blacktop,465000,daisystreettop,0,465000
adidas Originals always original bodysuit with detachable top in black,50.0,top,adidas originals,tshirts,black,blacktop,465000,adidasoriginalstop,0,465000
Vans Better Together Airbrush Basic crew t-shirt in purple Exclusive at ASOS,12.5,tshirt,vans,tshirts,orchid,orchidtshirt,123,vanstshirt,0,123
Missguided satin halterneck corset top in black,11.0,top,missguided,tshirts,black,blacktop,465000,missguidedtop,521,465521
Vila strappy crop top with long sleeves in white,7.5,top,vila,tshirts,white,whitetop,302000,vilatop,0,302000
ASOS 4505 rest day t-shirt in baby rib with graphic,9.0,tshirt,asos 4505,tshirts,blue,bluetshirt,41000,asos4505tshirt,0,41000
ASOS DESIGN Tall slim fit t-shirt in rib in brown,9.0,tshirt,asos tall,tshirts,brown,browntshirt,2300,asostalltshirt,0,2300
Topshop oversized jersey tank in orange,6.0,vest,topshop,jackets,orange,orangevest,5500,topshopvest,127,5627
Nike Plus fiber flower swoosh t-shirt in white,25.0,tshirt,nike,tshirts,white,whitetshirt,418000,niketshirt,0,418000
COLLUSION Plus contrast cami top in blue,5.99,top,collusion,tshirts,blue,bluetop,85000,collusiontop,0,85000
Pieces Petite satin halterneck top in blue marble print,10.5,top,pieces petite,tshirts,blue,bluetop,85000,piecespetitetop,0,85000
Bershka bust seam crop top with wrap around detail in cream,7.5,top,bershka,tshirts,beige,beigetop,6900,bershkatop,0,6900
Glamorous Petite relaxed plisse shirt in purple spot co-ord,24.0,shirt,glamorous petite,blouses&shirts,purple,purpleshirt,51000,glamorouspetiteshirt,0,51000
ASYOU printed hot fix tank top in multi,17.99,top,asyou,tshirts,black,blacktop,465000,asyoutop,0,465000
Topshop seamless square neck corset detail bralette in stone,16.0,top,topshop,tshirts,grey,greytop,21000,topshoptop,5000,26000
Weekday co-ord oversized shirt with pocket in blue stripe,35.0,shirt,weekday,blouses&shirts,stripe,stripeshirt,218000,weekdayshirt,0,218000
Reclaimed Vintage inspired baby tee in purple tie dye,14.99,tshirt,reclaimed vintage,tshirts,pattern,patterntshirt,1700,reclaimedvintagetshirt,0,1700
New Look puff sleeve shirred top in white check,11.0,top,new look,tshirts,white,whitetop,302000,newlooktop,0,302000
ASOS DESIGN Tall cropped tank with lace up front in black,16.0,top,asos tall,tshirts,black,blacktop,465000,asostalltop,0,465000
Nike Training Plus One Dri-FIT standard long sleeve top in mint green,32.95,tshirt,nike training,tshirts,green,greentshirt,21000,niketrainingtshirt,0,21000
The North Face Redbox relaxed fit back print t-shirt in black Exclusive at ASOS,24.0,top,the north face,tshirts,black,blacktop,465000,thenorthfacetop,0,465000
ASOS DESIGN boxy t-shirt with ride or die graphic print in white,20.0,tshirt,asos design,tshirts,white,whitetshirt,418000,asosdesigntshirt,0,418000
Tommy Jeans x ASOS exclusive collab spliced logo boyfriend t-shirt in multi,30.0,tshirt,tommy jeans,tshirts,blue,bluetshirt,41000,tommyjeanstshirt,0,41000
Napapijri box logo back print crop t-shirt in green,35.0,top,napapijri,tshirts,green,greentop,62000,napapijritop,0,62000
New Look wrap blouse in lilac,8.5,blouse,new look,blouses&shirts,purple,purpleblouse,9100,newlookblouse,0,9100
Vans Flying V oversized t-shirt in yellow,22.0,tshirt,vans,tshirts,yellow,yellowtshirt,32000,vanstshirt,0,32000
Free People space dye long sleeve cut out t shirt in blue,43.5,top,free people,tshirts,cool combo,cool combotop,0,freepeopletop,0,0
Yours cable knitted vest in camel,19.99,vest,yours,jackets,brown,brownvest,1900,yoursvest,0,1900
Topshop longline everyday tee in black,8.5,top,topshop,tshirts,black,blacktop,465000,topshoptop,5000,470000
Vesper Tall sweetheart neckline crop top contrast co-ord in white,32.0,top,vesper tall,tshirts,white,whitetop,302000,vespertalltop,0,302000
Tammy Girl Y2K fitted shirt in grunge mix print with frill detail,28.0,top,tammy girl,tshirts,pattern,patterntop,3700,tammygirltop,0,3700
Topshop slim v neck long sleeve top in black,14.0,top,topshop,tshirts,black,blacktop,465000,topshoptop,5000,470000
NA-KD faux leather corset top in brown,31.0,top,na kd,tshirts,brown,browntop,12000,nakdtop,217,12217
Noisy May Curve mesh ruched top in blue print,18.0,top,noisy may curve,tshirts,blue,bluetop,85000,noisymaycurvetop,0,85000
Bershka sheer detail corset in sky blue,25.99,top,bershka,tshirts,blue,bluetop,85000,bershkatop,0,85000
Reclaimed Vintage baby t-shirt with grunge unicorn in washed grey,14.99,top,reclaimed vintage,tshirts,black,blacktop,465000,reclaimedvintagetop,1,465001
AFRM turtleneck long sleeve mesh top in abstract pink,24.0,top,afrm,tshirts,pink,pinktop,121000,afrmtop,0,121000
Topshop seamless long sleeve v neck crop top in taupe,22.5,top,topshop,tshirts,grey,greytop,21000,topshoptop,5000,26000
River Island strappy ribbed knit top in black,40.0,top,river island,tshirts,black,blacktop,465000,riverislandtop,1500,466500
Pull&Bear oversized long sleeve t-shirt in sand,17.99,top,pullbear,tshirts,brown,browntop,12000,pullbeartop,0,12000
Gym King Formation Ribbed short sleeve crop top in green,19.0,top,gym king,tshirts,green,greentop,62000,gymkingtop,0,62000
adidas Originals adicolor 3 stripes long sleeve t-shirt in white,33.0,top,adidas originals,tshirts,white,whitetop,302000,adidasoriginalstop,0,302000
ASOS 4505 icon performance t-shirt,13.5,tshirt,asos 4505,tshirts,black,blacktshirt,319000,asos4505tshirt,0,319000
ASOS Weekend Collective oversized longsleeve t-shirt with back logo in grey marl,20.0,tshirt,asos weekend collective,tshirts,grey,greytshirt,22000,asosweekendcollectivetshirt,0,22000
Noisy May exclusive oversized t-shirt with smiling graphic in teal,8.5,tshirt,noisy may,tshirts,turquoise,turquoisetshirt,287,noisymaytshirt,0,287
Obey cherub cheeks ribbed tank top in off white,42.0,top,obey,tshirts,white,whitetop,302000,obeytop,0,302000
ASOS DESIGN off shoulder crop top with shaped hem in rib in white,4.0,top,asos design,tshirts,white,whitetop,302000,asosdesigntop,4,302004
Only Play breathable training t-shirt in black,12.0,tshirt,only play,tshirts,black,blacktshirt,319000,onlyplaytshirt,0,319000
Puma Studio Luxe Yogini crop top in dark grey heather,15.0,top,puma,tshirts,grey,greytop,21000,pumatop,0,21000
